_id,db_id,last_sync,importer_country_ISO3Code,importer_country_name,importer_subregion,importer_continent,exporter_country_ISO3Code,exporter_country_name,exporter_subregion,exporter_continent,date,commodity,import_share
120690,203090,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-03-01,rice,0.586099000000
120691,203091,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-04-01,rice,0.493129000000
120692,203092,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-05-01,rice,0.803032000000
120693,203093,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-06-01,rice,0.439202000000
120694,203094,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-07-01,rice,0.150617000000
120695,203095,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-08-01,rice,0.139044000000
120696,203096,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-09-01,rice,0.251767000000
120697,203097,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-10-01,rice,0.040202000000
120698,203098,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-11-01,rice,0.285560000000
120699,203099,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2019-12-01,rice,0.461943000000
120700,203100,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-03-01,rice,0.244894000000
120701,203101,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-04-01,rice,0.541960000000
120702,203102,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-05-01,rice,0.299756000000
120703,203103,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-06-01,rice,0.082763000000
120704,203104,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-07-01,rice,0.272874000000
120705,203105,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-08-01,rice,0.275787000000
120706,203106,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-09-01,rice,0.198731000000
120707,203107,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-10-01,rice,0.050854000000
120708,203108,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-11-01,rice,0.462379000000
120709,203109,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2020-12-01,rice,0.513446000000
120710,203110,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-01-01,rice,0.888209000000
120711,203111,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-02-01,rice,0.656888000000
120712,203112,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-03-01,rice,0.122191000000
120713,203113,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-04-01,rice,0.019506000000
120714,203114,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-05-01,rice,0.071031000000
120715,203115,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PAK,Pakistan,Southern Asia,Asia,2021-06-01,rice,0.084211000000
120716,203116,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PHL,Philippines,South-eastern Asia,Asia,2019-04-01,rice,0.000004000000
120717,203117,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PHL,Philippines,South-eastern Asia,Asia,2019-09-01,rice,0.000002000000
120718,203118,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PHL,Philippines,South-eastern Asia,Asia,2019-12-01,rice,0.000001000000
120719,203119,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,PHL,Philippines,South-eastern Asia,Asia,2020-06-01,rice,0.000005000000
120720,203120,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SAU,Saudi Arabia,Western Asia,Asia,2019-05-01,rice,0.000001000000
120721,203121,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-01-01,rice,0.000000000000
120722,203122,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-02-01,rice,0.100000000000
120723,203123,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-08-01,rice,0.000001000000
120724,203124,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-09-01,rice,0.000000000000
120725,203125,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-10-01,rice,0.000000000000
120726,203126,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2020-11-01,rice,0.000001000000
120727,203127,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,SGP,Singapore,South-eastern Asia,Asia,2021-06-01,rice,0.004023000000
120728,203128,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,KOR,Republic of Korea,Eastern Asia,Asia,2019-05-01,rice,0.000000000000
120729,203129,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,KOR,Republic of Korea,Eastern Asia,Asia,2020-02-01,rice,0.250000000000
120730,203130,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,KOR,Republic of Korea,Eastern Asia,Asia,2020-05-01,rice,0.000000000000
120731,203131,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,TWN,Taiwan,Eastern Asia,Asia,2020-02-01,rice,0.300000000000
120732,203132,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,TWN,Taiwan,Eastern Asia,Asia,2021-02-01,rice,0.000000000000
120733,203133,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-02-01,rice,0.359997000000
120734,203134,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-03-01,rice,0.121482000000
120735,203135,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-04-01,rice,0.073969000000
120736,203136,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-05-01,rice,0.172352000000
120737,203137,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-06-01,rice,0.304664000000
120738,203138,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-07-01,rice,0.204369000000
120739,203139,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-08-01,rice,0.150667000000
120740,203140,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-09-01,rice,0.053975000000
120741,203141,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-10-01,rice,0.004786000000
120742,203142,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-11-01,rice,0.041932000000
120743,203143,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2019-12-01,rice,0.091551000000
120744,203144,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-01-01,rice,0.048611000000
120745,203145,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-02-01,rice,0.050000000000
120746,203146,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-03-01,rice,0.367342000000
120747,203147,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-04-01,rice,0.325843000000
120748,203148,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-05-01,rice,0.222252000000
120749,203149,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-06-01,rice,0.421480000000
120750,203150,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-07-01,rice,0.160072000000
120751,203151,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-08-01,rice,0.135190000000
120752,203152,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-09-01,rice,0.292831000000
120753,203153,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-10-01,rice,0.307363000000
120754,203154,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-11-01,rice,0.287623000000
120755,203155,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2020-12-01,rice,0.210152000000
120756,203156,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-01-01,rice,0.000000000000
120757,203157,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-02-01,rice,0.155958000000
120758,203158,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-03-01,rice,0.123070000000
120759,203159,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-04-01,rice,0.408849000000
120760,203160,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-05-01,rice,0.133313000000
120761,203161,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,THA,Thailand,South-eastern Asia,Asia,2021-06-01,rice,0.220855000000
120762,203162,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,GBR,United Kingdom,Northern Europe,Europe,2020-05-01,rice,0.000001000000
120763,203163,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,USA,United States of America,Northern America ,Americas,2019-11-01,rice,0.009709000000
120764,203164,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,USA,United States of America,Northern America ,Americas,2019-12-01,rice,0.002743000000
120765,203165,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,USA,United States of America,Northern America ,Americas,2020-06-01,rice,0.000000000000
120766,203166,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,USA,United States of America,Northern America ,Americas,2020-12-01,rice,0.000000000000
120767,203167,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-01-01,rice,0.114400000000
120768,203168,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-03-01,rice,0.057544000000
120769,203169,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-04-01,rice,0.114476000000
120770,203170,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-05-01,rice,0.024163000000
120771,203171,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-06-01,rice,0.134807000000
120772,203172,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-07-01,rice,0.103584000000
120773,203173,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-08-01,rice,0.086096000000
120774,203174,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-09-01,rice,0.071396000000
120775,203175,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-10-01,rice,0.172676000000
120776,203176,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-11-01,rice,0.060026000000
120777,203177,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2019-12-01,rice,0.049424000000
120778,203178,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-01-01,rice,0.031250000000
120779,203179,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-02-01,rice,0.250000000000
120780,203180,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-03-01,rice,0.387740000000
120781,203181,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-04-01,rice,0.098387000000
120782,203182,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-05-01,rice,0.434782000000
120783,203183,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-06-01,rice,0.319129000000
120784,203184,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-07-01,rice,0.244547000000
120785,203185,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-08-01,rice,0.198053000000
120786,203186,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-09-01,rice,0.280410000000
120787,203187,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-10-01,rice,0.569567000000
120788,203188,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-11-01,rice,0.189796000000
120789,203189,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2020-12-01,rice,0.116507000000
120790,203190,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-01-01,rice,0.000000000000
120791,203191,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-02-01,rice,0.000003000000
120792,203192,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-03-01,rice,0.054148000000
120793,203193,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-04-01,rice,0.067188000000
120794,203194,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-05-01,rice,0.095377000000
120795,203195,2021-09-03T20:07:50,IDN,Indonesia,South-eastern Asia,Asia,VNM,Viet Nam,South-eastern Asia,Asia,2021-06-01,rice,0.119693000000
120796,203196,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2019-04-01,rice,0.005913000000
120797,203197,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2019-05-01,rice,0.002813000000
120798,203198,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2019-06-01,rice,0.002736000000
120799,203199,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2020-08-01,rice,0.000703000000
120800,203200,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2020-09-01,rice,0.002574000000
120801,203201,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2021-01-01,rice,0.002915000000
120802,203202,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2021-03-01,rice,0.001311000000
120803,203203,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,ARG,Argentina,South America,Latin America and the Caribbean,2021-05-01,rice,0.002549000000
120804,203204,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-02-01,rice,0.044157000000
120805,203205,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-03-01,rice,0.045140000000
120806,203206,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-04-01,rice,0.150871000000
120807,203207,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-05-01,rice,0.087022000000
120808,203208,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-06-01,rice,0.075341000000
120809,203209,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-07-01,rice,0.002384000000
120810,203210,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-08-01,rice,0.006737000000
120811,203211,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-09-01,rice,0.004808000000
120812,203212,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-10-01,rice,0.017654000000
120813,203213,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-11-01,rice,0.005293000000
120814,203214,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2019-12-01,rice,0.020565000000
120815,203215,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2020-01-01,rice,0.005947000000
120816,203216,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2020-02-01,rice,0.003212000000
120817,203217,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2020-05-01,rice,0.016042000000
120818,203218,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,AUS,Australia,Australia and New Zealand,Oceania,2021-05-01,rice,0.010111000000
120819,203219,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2019-05-01,rice,0.000085000000
120820,203220,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2019-08-01,rice,0.000015000000
120821,203221,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2019-09-01,rice,0.000076000000
120822,203222,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2020-03-01,rice,0.000049000000
120823,203223,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2020-04-01,rice,0.000126000000
120824,203224,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2020-05-01,rice,0.000057000000
120825,203225,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2020-08-01,rice,0.000049000000
120826,203226,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2020-12-01,rice,0.000040000000
120827,203227,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2021-03-01,rice,0.000035000000
120828,203228,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2021-04-01,rice,0.000082000000
120829,203229,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,BGD,Bangladesh,Southern Asia,Asia,2021-06-01,rice,0.000098000000
120830,203230,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,CHN,China,Eastern Asia,Asia,2019-01-01,rice,0.255589000000
120831,203231,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,CHN,China,Eastern Asia,Asia,2019-02-01,rice,0.000037000000
120832,203232,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,CHN,China,Eastern Asia,Asia,2019-04-01,rice,0.000411000000
120833,203233,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,CHN,China,Eastern Asia,Asia,2019-05-01,rice,0.018836000000
120834,203234,2021-09-03T20:07:50,JPN,Japan,Eastern Asia,Asia,CHN,China,Eastern Asia,Asia,2019-06-01,rice,0.000969000000
